application_id,application_date,age,annual_income,employment_years,home_ownership,region,purpose,loan_amount,loan_term_months,interest_rate,credit_score,dti,revolving_utilization,num_open_credit_lines,num_late_payments_2yr,default_flag
APP000659,2023-12-07,66,65333.41,10.7,MORTGAGE,West,debt_consolidation,5235.38,36,9.65,723,19.3,0.321,11,1,0
APP000660,2025-06-18,23,55168.95,0,MORTGAGE,South,debt_consolidation,9843.51,36,6.65,746,13.3,0,12,1,0
APP000661,2023-09-25,57,53962.91,10.9,RENT,West,debt_consolidation,20661.79,60,14.9,618,21.5,0.296,12,0,0
APP000662,2025-12-10,37,94737.48,19.6,RENT,Midwest,credit_card,14739.84,60,11.29,662,14.4,0.222,2,0,0
APP000663,2026-06-12,19,48847.07,3,MORTGAGE,South,debt_consolidation,6766.13,36,5.49,850,22.5,0,4,1,0
APP000664,2024-06-19,36,74165.62,9.0,RENT,Midwest,home_improvement,10318.59,60,12.02,682,31.0,0,2,1,0
APP000665,2024-02-17,53,48365.91,15.6,RENT,South,debt_consolidation,14997.03,36,13.02,668,29.8,0.127,0,1,0
APP000666,2024-05-22,63,22801.67,1.6,OWN,South,debt_consolidation,15940.26,60,9.97,751,15.6,0.124,0,1,0
APP000667,2024-08-15,42,70283.78,17.2,MORTGAGE,Midwest,debt_consolidation,9203.11,36,10.8,685,28.7,0.126,18,0,0
APP000668,2025-02-26,29,45548.62,4.3,MORTGAGE,West,debt_consolidation,10091.81,60,6.58,781,18.9,0.114,0,1,0
APP000669,2025-11-15,56,58231.22,8.6,OWN,Midwest,car,6433.0,36,8.42,740,24.7,0,0,1,0
APP000670,2026-05-12,67,38076.33,2.8,OWN,South,major_purchase,18397.88,36,7.02,783,27.4,0,8,0,0
APP000671,2025-07-02,26,53040.09,10,RENT,South,medical,12984.79,60,5.33,835,10.1,0,4,0,0
APP000672,2024-04-06,65,16733.3,17.1,RENT,West,credit_card,17702.55,60,11.47,638,18.2,0,3,1,0
APP000673,2025-12-15,38,53493.32,15.5,RENT,South,major_purchase,18065.77,36,5.0,788,14.4,0,12,0,0
APP000674,2024-06-25,44,47554.11,14.3,MORTGAGE,Northeast,debt_consolidation,10064.88,36,12.01,647,23.9,0.372,13,2,0
APP000675,2026-09-01,38,22718.92,4.0,MORTGAGE,South,credit_card,12658.91,36,8.51,777,13.2,0,9,0,0
APP000676,2025-06-05,64,39455.24,16.9,RENT,West,credit_card,10314.76,60,16.55,567,29.2,0.165,11,1,0
APP000677,2026-07-31,27,111421.25,6.2,OWN,West,other,3956.15,36,10.02,721,8.4,0.063,5,0,0
APP000678,2023-09-11,26,65877.67,10,OWN,West,debt_consolidation,10864.11,60,12.44,689,14.3,0,3,0,0
APP000679,2024-11-30,24,20143.35,8,RENT,South,credit_card,15271.48,60,6.23,809,27.6,0,6,1,0
APP000680,2025-04-02,20,66851.98,0,RENT,South,credit_card,6795.06,36,8.05,784,7.6,0,11,2,0
APP000681,2023-12-18,59,54810.18,10.7,MORTGAGE,West,debt_consolidation,5956.74,36,10.76,666,17.2,0,13,1,0
APP000682,2024-12-10,62,38266.4,14.5,MORTGAGE,South,debt_consolidation,5928.37,36,7.14,769,13.2,0,9,1,0
APP000683,2024-06-15,58,100956.04,9.4,MORTGAGE,West,credit_card,10122.09,36,8.83,707,26.7,0,9,0,0
APP000684,2026-03-26,55,51115.24,7.0,RENT,South,debt_consolidation,8251.29,36,11.27,692,13.3,0.039,17,0,0
APP000685,2024-10-17,29,21902.07,4.5,RENT,West,debt_consolidation,43330.88,60,11.07,699,33.7,0.014,7,0,0
APP000686,2025-09-18,34,44757.38,9.5,OWN,South,debt_consolidation,13219.52,36,12.45,640,17.5,0,1,1,0
APP000687,2025-08-05,51,47042.82,13.6,RENT,Northeast,credit_card,26242.08,36,18.45,505,25.4,0.204,8,1,1
APP000688,2024-06-23,59,38635.51,6.4,OWN,West,debt_consolidation,20080.49,36,5.46,813,27.7,0,5,0,0
APP000689,2025-08-24,26,59285.59,3.8,RENT,South,debt_consolidation,20113.41,36,9.41,753,0.8,0.179,7,0,0
APP000690,2024-11-30,52,41517.64,11.9,MORTGAGE,South,major_purchase,12478.42,60,9.14,669,19.9,0,11,2,0
APP000691,2025-02-06,53,27682.86,7.3,MORTGAGE,West,small_business,25692.17,36,11.36,735,25.5,0.209,6,0,0
APP000692,2024-04-12,46,33994.61,5.7,MORTGAGE,Northeast,medical,18283.73,60,6.28,829,37.1,0.133,14,0,0
APP000693,2024-02-08,25,72979.38,8.1,MORTGAGE,Northeast,debt_consolidation,4733.52,36,10.79,712,20.0,0.176,9,1,0
APP000694,2025-03-19,54,69206.11,10.8,MORTGAGE,South,small_business,21812.96,36,21.1,382,16.9,0.7,0,1,1
APP000695,2025-04-11,25,40857.47,0,MORTGAGE,West,major_purchase,7712.85,60,11.85,653,16.5,0.404,10,0,0
APP000696,2025-04-06,32,26103.17,15.4,OWN,South,credit_card,33141.22,60,8.99,714,29.9,0.095,8,0,0
APP000697,2025-08-06,46,54692.52,16.7,RENT,Midwest,credit_card,15298.61,60,9.68,748,31.1,0.074,10,0,1
APP000698,2024-12-01,30,92602.49,8.2,RENT,Northeast,debt_consolidation,14260.28,60,10.18,677,1.7,0,11,1,0
APP000699,2024-08-09,35,148628.45,5.6,MORTGAGE,Midwest,car,16811.65,36,14.89,599,30.5,0,8,1,0
APP000700,2023-10-16,29,71709.5,10.5,RENT,West,credit_card,6003.89,60,9.25,720,27.1,0.206,11,1,0
APP000701,2026-01-16,36,23415.1,7.2,OWN,Northeast,debt_consolidation,13548.96,60,10.88,707,39.3,0.18,13,0,0
APP000702,2024-07-01,27,35158.11,1.8,RENT,West,vacation,15425.63,36,12.52,663,18.7,0.129,8,0,0
APP000703,2023-12-14,36,129244.96,20,RENT,South,debt_consolidation,16436.75,36,7.27,753,29.3,0,7,0,0
APP000704,2025-07-28,31,43417.76,15,RENT,South,car,14855.17,36,15.38,568,10.6,0.421,11,1,0
APP000705,2023-09-06,33,29238.7,11.0,MORTGAGE,West,debt_consolidation,5656.28,60,8.59,803,27.3,0.021,9,0,0
APP000706,2026-01-24,34,114748.73,7.9,MORTGAGE,West,small_business,10772.91,36,9.05,713,8.7,0.252,13,0,1
APP000707,2024-05-25,47,55294.95,13.6,OWN,Midwest,credit_card,25250.24,60,9.6,793,12.7,0,9,1,0
APP000708,2024-12-30,37,64434.49,8.3,MORTGAGE,South,credit_card,7129.07,36,12.36,622,21.0,0,8,1,0
APP000709,2025-02-22,21,100185.96,3.2,RENT,South,credit_card,9920.96,60,15.81,602,32.8,0.186,3,0,1
APP000710,2023-10-27,26,50696.39,3.3,RENT,Midwest,major_purchase,15549.02,36,9.59,713,10.6,0,11,1,0
APP000711,2026-08-14,30,42444.3,7.5,RENT,South,debt_consolidation,12279.39,36,10.23,697,41.1,0.163,3,1,0
APP000712,2025-05-06,48,32893.48,15.6,RENT,South,car,14125.56,36,9.2,686,20.4,0.057,10,1,0
APP000713,2024-03-20,40,59017.39,7.3,OWN,Midwest,other,7143.71,36,9.15,699,20.7,0,13,0,0
APP000714,2024-04-22,39,70817.88,10.2,RENT,Midwest,vacation,23722.23,36,7.6,774,32.8,0.134,15,0,0
APP000715,2023-11-17,61,47868.06,7.2,RENT,South,debt_consolidation,11315.44,36,11.81,733,23.3,0.048,12,0,0
APP000716,2025-04-11,65,48450.78,9.5,RENT,Midwest,credit_card,45000,36,5.79,826,16.4,0.229,9,1,0
APP000717,2024-09-24,25,75564.11,0,RENT,South,major_purchase,13458.49,36,6.81,791,15.4,0.26,3,0,0
APP000718,2025-01-06,59,53827.67,17.3,RENT,Midwest,credit_card,2640.15,60,8.26,753,18.8,0.035,8,1,0
APP000719,2025-08-26,44,46941.86,5.5,RENT,South,small_business,45000,36,9.33,726,9.8,0,5,0,0
APP000720,2026-01-27,42,85143.2,8.4,MORTGAGE,South,vacation,21670.45,36,12.46,679,20.6,0.077,8,0,0
APP000721,2024-10-04,38,41752.22,8.4,RENT,Midwest,home_improvement,17472.26,36,6.52,768,28.0,0.109,19,0,0
APP000722,2024-02-09,46,46882.57,13.6,MORTGAGE,Midwest,debt_consolidation,8093.74,36,9.23,694,43.6,0.3,9,0,0
APP000723,2024-02-21,27,86104.83,11,MORTGAGE,West,home_improvement,7946.34,60,11.68,672,13.0,0,10,1,0
APP000724,2026-01-13,33,85012.6,12.0,OTHER,Midwest,debt_consolidation,4685.2,36,13.68,592,19.8,0.006,10,1,0
APP000725,2023-11-05,26,141593.14,4.1,MORTGAGE,West,debt_consolidation,17064.82,36,15.92,558,7.0,0.444,11,1,0
APP000726,2023-09-04,40,80483.5,12.9,RENT,Midwest,car,10199.4,36,10.53,687,29.0,0.316,11,1,0
APP000727,2025-04-19,53,32531.64,4.5,MORTGAGE,Northeast,car,12276.2,36,7.04,739,21.2,0.383,6,1,0
APP000728,2025-12-03,50,222971.92,9.6,RENT,West,credit_card,8660.84,36,14.59,582,41.0,0.201,7,1,0
APP000729,2024-10-18,52,28703.27,8.4,MORTGAGE,West,debt_consolidation,2576.69,36,7.68,806,26.7,0.069,14,0,0
APP000730,2024-05-13,36,57350.11,8.0,MORTGAGE,South,major_purchase,14405.63,36,10.33,724,23.3,0,8,1,0
APP000731,2025-11-29,54,25735.51,14.0,RENT,Northeast,other,16710.66,60,7.43,828,17.2,0.071,7,1,0
APP000732,2023-10-21,36,48305.74,14.8,MORTGAGE,West,medical,7105.06,36,6.24,798,17.3,0,7,0,0
APP000733,2026-06-15,42,79306.62,18.1,OWN,Northeast,debt_consolidation,9190.86,36,9.96,707,18.1,0.077,10,3,0
APP000734,2025-11-12,39,68121.14,14.8,RENT,Midwest,other,4164.01,36,12.19,646,27.3,0.139,10,0,0
APP000735,2026-08-10,36,57979.67,20,RENT,South,debt_consolidation,10667.08,36,10.84,643,26.9,0.311,6,1,0
APP000736,2024-02-02,51,76575.95,18.8,MORTGAGE,Northeast,debt_consolidation,5515.66,36,5.27,850,23.8,0,16,0,0
APP000737,2024-05-22,33,102490.72,12.9,RENT,Midwest,small_business,15796.33,60,10.28,707,25.9,0,6,0,0
APP000738,2025-11-17,18,108731.51,2,RENT,South,debt_consolidation,9929.02,36,5.0,816,29.7,0,8,2,0
APP000739,2025-12-03,56,77051.49,7.4,MORTGAGE,South,major_purchase,45000,36,6.77,781,4.7,0,6,0,0
APP000740,2023-10-17,52,49535.62,7.2,OWN,South,other,7134.14,60,12.87,652,33.6,0,12,0,0
APP000741,2023-09-16,50,55011.62,16.8,OWN,South,debt_consolidation,8493.67,36,11.35,673,22.6,0.111,10,0,0
APP000742,2026-08-05,33,67440.19,14.5,OWN,Midwest,credit_card,18856.21,36,7.67,794,24.9,0,11,0,0
APP000743,2025-10-27,29,34731.08,13,RENT,West,home_improvement,15363.08,36,10.97,680,0,0,6,0,0
APP000744,2026-05-23,35,62961.96,19,OTHER,West,other,13082.89,60,12.7,637,24.4,0.262,2,2,1
APP000745,2026-04-16,22,60517.13,0,RENT,West,home_improvement,28304.91,36,9.18,706,32.5,0.101,3,1,0
APP000746,2026-09-01,49,61420.41,10.7,MORTGAGE,South,debt_consolidation,16131.98,60,8.77,700,8.4,0,5,2,0
APP000747,2026-01-09,46,57690.06,9.9,RENT,Northeast,other,12908.4,36,8.19,746,25.3,0.03,6,0,0
APP000748,2025-03-11,18,180105.76,2,MORTGAGE,South,debt_consolidation,24176.55,60,18.12,479,23.9,0.507,9,1,1
APP000749,2024-08-15,41,75878.98,11.1,MORTGAGE,South,debt_consolidation,7212.58,36,12.89,599,44.2,0.327,12,5,0
APP000750,2024-06-06,41,54593.33,14.7,RENT,South,other,16419.96,60,5.17,815,23.2,0,13,1,0
APP000751,2025-07-01,47,47100.33,8.2,MORTGAGE,South,debt_consolidation,9420.15,60,16.62,536,20.7,0.329,8,1,1
APP000752,2023-11-29,51,40675.79,11.6,RENT,South,other,3888.29,36,13.71,612,37.1,0,12,0,0
APP000753,2026-02-14,36,38251.22,11.3,MORTGAGE,South,debt_consolidation,17835.66,36,7.88,743,13.7,0,11,1,0
APP000754,2026-04-29,18,35965.56,2,MORTGAGE,West,debt_consolidation,21245.24,36,6.57,829,18.7,0.011,15,0,0
APP000755,2024-09-07,46,60547.53,19.7,RENT,South,small_business,18432.29,36,15.82,530,6.6,0,9,2,0
APP000756,2024-01-19,26,22800.86,10,RENT,South,vacation,23363.58,36,10.38,720,35.0,0,3,1,0
APP000757,2025-05-27,49,32944.03,13.5,MORTGAGE,South,credit_card,12806.07,60,14.72,599,32.6,0.121,10,2,1
APP000758,2024-07-12,47,38985.48,22.2,RENT,Midwest,medical,5074.77,36,7.22,797,37.9,0.043,9,0,0
APP000759,2023-09-29,46,114232.03,8.2,OWN,West,car,7892.74,36,14.24,637,30.4,0,4,0,0
APP000760,2026-04-11,18,81708.56,2,MORTGAGE,West,home_improvement,9586.13,60,15.18,589,30.7,0,4,1,0
APP000761,2024-11-15,37,71114.4,2.0,MORTGAGE,West,small_business,11324.02,36,11.22,706,15.0,0,2,0,0
APP000762,2025-01-12,18,50896.17,0,OWN,South,home_improvement,11454.09,60,10.63,681,23.9,0.073,6,0,0
APP000763,2025-06-17,38,79103.62,0,MORTGAGE,West,credit_card,11254.77,60,11.2,647,23.3,0.355,10,0,0
APP000764,2026-06-02,47,84254.53,1.8,RENT,South,medical,6548.45,36,9.62,664,29.6,0.201,9,0,0
APP000765,2026-07-04,35,37156.52,13.4,RENT,South,car,11707.2,36,10.82,672,16.9,0.296,12,1,0
APP000766,2024-05-14,27,44223.17,11,OWN,South,home_improvement,17555.68,60,10.15,686,17.1,0.373,11,1,0
APP000767,2023-12-05,40,99152.2,5.0,OWN,Midwest,credit_card,29314.25,36,12.62,657,28.5,0,10,0,0
APP000768,2026-08-06,44,36357.7,10.2,OWN,Northeast,other,17127.17,36,11.94,703,17.3,0,7,0,0
APP000769,2026-01-15,50,66411.0,11.4,MORTGAGE,Midwest,vacation,10330.0,36,7.64,703,18.9,0.048,9,2,0
APP000770,2025-08-30,31,35126.85,13.3,MORTGAGE,South,debt_consolidation,7406.54,60,14.94,607,0,0,6,2,0
APP000771,2024-07-30,63,33974.6,18.6,MORTGAGE,West,debt_consolidation,4957.76,36,11.99,676,29.6,0.015,5,0,0
APP000772,2024-09-20,44,66175.76,7.1,OWN,Northeast,debt_consolidation,12880.17,36,11.91,671,40.7,0,6,2,0
APP000773,2025-01-28,41,87779.69,15.7,RENT,South,small_business,26704.67,36,9.9,732,24.4,0.004,13,2,0
APP000774,2025-12-03,33,49881.35,12.6,OWN,South,small_business,34734.24,36,10.66,638,20.9,0,8,1,0
APP000775,2025-02-19,48,54810.4,15.0,RENT,South,debt_consolidation,2244.72,36,12.09,622,23.0,0,5,0,0
APP000776,2024-10-24,42,22841.44,7.8,OWN,Northeast,debt_consolidation,8437.34,36,12.44,631,28.4,0.577,9,1,0
APP000777,2025-04-01,37,66989.57,16.3,OTHER,South,credit_card,13891.0,60,11.36,657,19.7,0,12,0,0
APP000778,2024-03-30,28,54256.59,7.2,MORTGAGE,West,debt_consolidation,6640.72,60,10.22,680,12.2,0,8,1,0
APP000779,2024-11-19,49,55684.84,8.4,RENT,South,debt_consolidation,9489.5,36,12.73,681,9.8,0.269,13,0,0
APP000780,2025-09-10,36,37762.03,13.7,RENT,West,medical,17310.37,36,9.18,731,22.4,0,3,1,0
APP000781,2025-09-05,45,67026.21,4.0,RENT,Northeast,medical,10301.58,36,11.21,732,12.6,0,4,0,0
APP000782,2025-07-09,49,54379.62,18.9,RENT,Midwest,debt_consolidation,29591.39,36,9.9,746,13.8,0,10,0,0
APP000783,2024-08-23,57,23909.51,5.1,RENT,South,medical,15323.75,36,9.07,706,19.5,0.222,7,0,0
APP000784,2025-08-25,43,40723.68,23.6,MORTGAGE,West,credit_card,11836.64,60,10.07,721,18.3,0,13,0,0
APP000785,2024-07-20,49,51922.42,18.7,MORTGAGE,Midwest,debt_consolidation,13715.75,36,13.47,675,39.0,0,10,1,0
APP000786,2024-04-11,36,32655.0,20,RENT,Northeast,home_improvement,13244.78,60,8.78,721,26.2,0.089,5,0,0
APP000787,2026-04-19,24,50964.98,6.6,OWN,West,debt_consolidation,3614.58,60,9.94,707,33.7,0,12,1,0
APP000788,2026-06-21,48,85734.38,1.0,OWN,Northeast,home_improvement,7121.25,60,10.49,672,27.3,0,7,0,0
APP000789,2026-03-21,41,48864.93,16.7,RENT,South,debt_consolidation,35511.46,60,7.74,709,31.8,0.436,5,0,0
APP000790,2024-11-12,27,22211.68,5.2,MORTGAGE,West,major_purchase,11657.46,36,13.24,622,18.9,0,1,0,0
APP000791,2026-08-04,50,58615.22,4.9,MORTGAGE,West,debt_consolidation,10747.77,60,9.58,755,29.4,0,15,1,0
APP000792,2025-07-08,46,105599.39,17.0,OWN,South,debt_consolidation,13613.31,60,5.24,827,12.4,0.044,6,1,0
APP000793,2025-10-06,26,91271.39,3.0,MORTGAGE,South,small_business,6716.91,36,7.03,798,21.1,0,7,0,0
APP000794,2023-09-19,39,64694.07,1.7,MORTGAGE,Midwest,vacation,17810.03,36,10.74,679,27.3,0.179,9,1,0
APP000795,2024-03-04,42,31488.26,0,RENT,West,credit_card,10664.58,60,7.18,788,10.3,0.243,4,0,0
APP000796,2024-01-21,35,39794.04,5.0,MORTGAGE,Northeast,debt_consolidation,13440.89,36,10.11,666,33.9,0,6,0,0
APP000797,2025-11-15,52,91575.59,15.3,MORTGAGE,Midwest,home_improvement,40923.05,36,8.15,749,15.5,0,3,0,0
APP000798,2024-04-16,58,105492.36,11.0,RENT,Midwest,car,14465.33,36,9.39,698,22.1,0,11,0,0
APP000799,2024-01-28,41,74119.88,2.7,MORTGAGE,Midwest,debt_consolidation,10750.56,36,8.5,749,22.8,0,6,0,0
APP000800,2024-09-27,31,47701.9,11.5,OWN,Northeast,home_improvement,32055.99,36,9.04,721,32.7,0.389,0,1,0
APP000801,2023-09-18,67,57668.82,10.8,MORTGAGE,West,debt_consolidation,7447.78,60,10.14,691,5.7,0.039,12,0,0
APP000802,2023-11-23,18,34156.68,1.8,RENT,Midwest,debt_consolidation,6725.06,60,11.02,724,18.6,0,3,0,0
APP000803,2026-02-06,60,53701.49,5.3,RENT,Midwest,credit_card,27080.75,60,11.57,625,15.0,0.068,5,1,0
APP000804,2026-08-21,35,99984.56,1.2,RENT,South,credit_card,35854.4,60,7.35,794,1.9,0,6,1,0
APP000805,2025-09-01,44,28797.8,7.1,RENT,West,credit_card,8756.75,36,14.17,604,50.5,0.134,9,1,1
APP000806,2025-05-30,40,59647.54,3.8,MORTGAGE,Midwest,debt_consolidation,3326.17,36,14.09,585,25.7,0.091,12,1,0
APP000807,2026-04-06,70,51166.21,18.3,MORTGAGE,Midwest,debt_consolidation,6696.2,36,10.87,691,18.2,0,5,1,1
APP000808,2024-12-04,37,137912.55,6.4,OWN,South,debt_consolidation,2954.95,36,7.92,798,13.8,0,15,0,0
APP000809,2026-07-22,41,91531.33,13.1,RENT,West,credit_card,1896.48,36,11.33,714,9.8,0.191,3,2,0
APP000810,2026-06-08,28,65055.9,7.3,RENT,South,vacation,11714.49,36,11.26,719,28.6,0,6,0,0
APP000811,2025-08-18,59,20600.77,14.3,RENT,Midwest,debt_consolidation,7067.79,36,5.64,818,37.5,0.429,9,0,0
APP000812,2024-03-09,36,111153.63,20,MORTGAGE,West,small_business,14594.55,36,8.42,742,23.0,0,9,0,0
APP000813,2023-09-05,36,98504.87,20,MORTGAGE,Midwest,vacation,6888.75,60,12.23,676,9.0,0,11,0,0
APP000814,2025-05-06,47,38437.77,5.8,OWN,South,debt_consolidation,14664.85,36,12.33,660,14.7,0.504,10,0,0
APP000815,2023-11-29,45,62416.08,14.5,RENT,South,debt_consolidation,5556.53,36,13.25,639,6.2,0.053,8,1,0
APP000816,2025-09-25,34,37873.45,10.8,MORTGAGE,Midwest,credit_card,8839.41,60,7.44,802,9.8,0,4,1,0
APP000817,2026-07-10,38,54441.46,8.9,RENT,Northeast,car,5224.94,36,11.11,658,31.4,0,10,1,0
APP000818,2024-11-17,54,40318.94,16.0,MORTGAGE,South,debt_consolidation,10227.64,36,9.92,714,20.7,0.072,9,0,0
APP000819,2026-08-20,54,22176.76,11.5,RENT,Midwest,home_improvement,11041.0,36,16.75,587,25.0,0.097,4,1,0
APP000820,2025-03-22,51,146958.48,30.8,RENT,South,major_purchase,14925.97,36,13.75,643,23.4,0,6,0,0
APP000821,2026-09-03,59,30809.95,2.0,MORTGAGE,Midwest,debt_consolidation,13193.5,36,8.24,765,5.6,0.229,5,2,0
APP000822,2026-04-14,48,44914.49,14.2,OWN,Northeast,major_purchase,24217.67,36,12.47,598,17.7,0.084,14,1,1
APP000823,2026-06-25,47,42335.34,11.2,RENT,West,credit_card,6082.2,60,9.88,703,11.5,0.087,12,2,0
APP000824,2024-04-06,50,30109.69,12.9,MORTGAGE,Midwest,small_business,11403.98,36,12.23,649,38.0,0.372,9,0,0
APP000825,2025-02-12,44,66983.63,12.1,MORTGAGE,Northeast,home_improvement,13658.31,60,18.1,463,20.5,0.17,8,1,1
APP000826,2026-02-09,27,47970.79,1.4,MORTGAGE,Midwest,credit_card,6330.56,36,13.91,617,15.7,0,6,0,0
APP000827,2023-12-02,23,24830.02,2.2,RENT,South,car,26728.07,36,12.91,623,23.5,0,10,0,0
APP000828,2025-02-25,47,34024.04,21.8,MORTGAGE,South,debt_consolidation,2685.25,36,5.0,850,16.0,0,7,0,0
APP000829,2024-04-29,41,49795.51,6.7,MORTGAGE,South,debt_consolidation,10919.89,36,9.57,673,39.1,0,13,1,0
APP000830,2023-09-12,64,39046.03,9.5,RENT,Northeast,credit_card,12413.33,36,13.83,615,43.7,0.045,4,0,0
APP000831,2024-11-21,40,32177.57,14.0,RENT,South,credit_card,12186.92,36,10.73,689,31.7,0,3,2,0
APP000832,2026-04-21,19,51064.4,0,RENT,South,debt_consolidation,5302.4,36,10.72,749,8.9,0,3,0,0
APP000833,2025-06-04,27,61650.47,10.1,RENT,Midwest,major_purchase,11945.69,36,9.59,729,14.4,0,8,0,0
APP000834,2024-03-16,33,57448.78,4.7,RENT,South,credit_card,9922.31,60,13.38,633,22.5,0.382,8,1,0
APP000835,2025-02-14,26,50844.35,9.3,OWN,South,credit_card,31177.35,60,8.65,728,20.6,0,12,1,0
APP000836,2025-11-07,49,81839.98,12.4,OWN,West,debt_consolidation,16350.18,60,11.9,642,12.0,0,12,0,0
APP000837,2024-02-29,51,59772.18,2.0,MORTGAGE,Northeast,small_business,9456.04,60,17.23,545,16.3,0.183,12,1,1
APP000838,2026-05-08,50,45730.63,5.6,MORTGAGE,West,major_purchase,11556.9,60,9.25,708,14.4,0,5,3,0
APP000839,2026-07-08,36,73585.22,18.8,RENT,Northeast,credit_card,17440.42,36,13.36,627,28.5,0.079,8,1,0
APP000840,2025-11-13,33,29712.77,17,MORTGAGE,West,credit_card,11423.21,36,12.69,620,30.0,0,3,0,0
APP000841,2023-12-11,34,30428.52,9.3,MORTGAGE,West,car,9362.77,60,13.41,609,10.4,0.207,8,1,0
APP000842,2025-07-02,48,38438.29,16.7,MORTGAGE,South,medical,9657.81,60,13.45,591,14.9,0.139,2,1,1
APP000843,2025-11-16,45,81366.92,13.0,MORTGAGE,West,credit_card,15907.22,36,8.82,693,0,0.108,11,1,0
APP000844,2024-08-15,73,55718.16,8.1,RENT,Midwest,debt_consolidation,38379.76,36,11.01,636,34.9,0,7,0,0
APP000845,2024-07-26,55,66114.69,7.9,MORTGAGE,Northeast,debt_consolidation,8301.15,60,13.8,655,23.8,0,13,0,0
APP000846,2026-01-11,25,58959.53,1.4,RENT,South,debt_consolidation,13540.72,36,8.11,798,22.6,0.079,7,1,0
APP000847,2024-05-27,31,46656.86,13.9,RENT,South,credit_card,15197.42,36,14.68,573,3.0,0.415,8,2,1
APP000848,2024-12-01,58,83589.36,16.2,RENT,South,credit_card,10419.16,36,5.58,850,27.6,0.041,5,1,0
APP000849,2024-05-30,49,22415.97,9.5,RENT,South,car,14321.02,36,9.76,753,26.0,0.078,9,0,0
APP000850,2024-09-04,48,44450.33,14.5,RENT,South,debt_consolidation,22329.44,60,7.28,824,35.0,0.276,1,0,0
APP000851,2024-06-08,45,69162.16,15.2,MORTGAGE,Northeast,credit_card,20577.85,60,5.0,797,9.6,0.02,10,0,0
APP000852,2026-08-06,42,53282.79,12.0,MORTGAGE,South,credit_card,9977.57,36,10.82,693,22.8,0,11,0,0
APP000853,2025-09-19,38,67325.76,18.3,MORTGAGE,West,credit_card,10477.9,36,10.47,664,21.7,0.36,6,0,0
APP000854,2025-03-13,20,53082.09,2.7,MORTGAGE,West,debt_consolidation,14590.75,60,12.11,659,15.3,0.013,3,0,0
APP000855,2024-06-03,41,50808.28,11.1,RENT,Midwest,debt_consolidation,12791.33,60,16.2,575,2.9,0.198,14,1,0
APP000856,2025-08-05,45,80204.55,8.9,MORTGAGE,West,medical,6638.61,36,11.4,685,30.6,0,9,0,0
APP000857,2024-09-03,44,72195.81,15.4,RENT,South,debt_consolidation,5071.54,36,13.14,683,14.4,0,6,1,0
APP000858,2024-08-07,61,77470.32,0,OTHER,West,credit_card,5397.0,36,12.2,719,9.2,0,5,1,0
APP000859,2024-10-09,51,64429.23,6.8,MORTGAGE,South,credit_card,16495.02,36,10.88,670,29.5,0.326,7,1,0
APP000860,2026-07-12,34,17735.57,18,RENT,West,debt_consolidation,13151.33,36,11.79,619,29.7,0.085,10,2,1
APP000861,2025-04-20,57,29380.86,17.8,RENT,West,credit_card,14678.17,36,13.21,640,23.1,0.102,5,0,0
APP000862,2025-02-11,44,57740.51,7.1,OTHER,South,other,38517.59,36,7.85,752,9.4,0.317,9,1,0
APP000863,2024-07-11,41,65043.59,0,MORTGAGE,West,major_purchase,18828.87,36,13.74,668,13.2,0.137,14,1,0
APP000864,2024-04-28,26,57824.74,0,MORTGAGE,South,debt_consolidation,8248.18,60,6.91,820,22.9,0,10,1,0
APP000865,2026-03-17,37,74779.53,8.6,RENT,South,debt_consolidation,17126.46,36,9.42,710,23.8,0.149,16,1,0
APP000866,2026-05-04,37,82331.96,14.9,OWN,Midwest,medical,21598.14,60,11.79,662,35.8,0.345,1,0,0
APP000867,2026-08-26,45,77821.05,18.0,MORTGAGE,South,debt_consolidation,8490.66,60,12.71,646,11.8,0.167,0,0,0
APP000868,2025-10-28,65,50507.08,9.2,OWN,South,debt_consolidation,7098.5,36,13.55,635,13.0,0.087,16,0,0
APP000869,2024-01-22,40,65627.67,13.8,OWN,South,debt_consolidation,14993.06,36,11.16,653,29.7,0.285,9,1,0
APP000870,2024-02-28,33,45999.18,0,RENT,South,major_purchase,17427.07,36,13.89,667,19.4,0,13,2,0
APP000871,2025-08-31,47,40393.25,13.8,OWN,West,debt_consolidation,25217.15,36,13.78,641,29.3,0,15,1,0
APP000872,2025-11-04,62,103335.13,12.5,MORTGAGE,South,debt_consolidation,33481.74,36,12.59,653,18.6,0,8,1,0
APP000873,2024-11-29,32,57971.21,10.3,RENT,South,small_business,10341.39,60,8.79,755,12.9,0,8,1,0
APP000874,2024-10-29,70,72109.28,15.2,RENT,West,home_improvement,7285.27,36,13.18,669,23.1,0.177,8,1,0
APP000875,2026-07-14,51,140424.24,14.5,MORTGAGE,Midwest,vacation,19410.7,36,16.05,516,20.6,0.187,5,1,1
APP000876,2025-08-17,33,146356.7,13.3,RENT,South,credit_card,15033.45,36,17.08,573,0.3,0.471,11,1,0
APP000877,2026-02-25,39,63210.23,0.7,MORTGAGE,South,debt_consolidation,8815.85,36,13.73,611,10.4,0,9,0,0
APP000878,2025-11-19,35,32355.41,8.1,RENT,West,credit_card,22475.95,60,5.0,850,19.1,0,4,1,0
